username,acctdesc,location,following,followers,totalTweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
cryptorealworld,Fuck the bitcoin YouTube twat scammers .I am hear you wind up #cryptocurrency idiots,"London, England",13,1,71,2020-07-05 14:20:39,2020-07-07 17:27:40,0,"There you go #bitcoin $BTC FREEKS ( Carl the moon twats) , did you enjoy that bull run that closed the #CME gap?. When are the yotubers going to do research on how futures are used to control extreme tulip bubbles again! $EWT $CRO $MCO #CRO https://t.co/pEPTtc689C","[{'text': 'bitcoin', 'indices': [13, 21]}, {'text': 'CME', 'indices': [103, 107]}, {'text': 'CRO', 'indices': [236, 240]}]"
FullMetalCrypto,"Doctor Crypto

#BTC #ETH #Link","Smiljan, Croatia ",889,141,3693,2018-05-01 12:32:48,2020-07-07 17:24:23,5,"You know what happens when Chico Covers a token/Coin, $Ubt marketcap from $2 mil to $60 mil, $EWT market cap 100 mil to $300 mil. What will happen to $FRM $OCEAN It's Time #chico https://t.co/nLqWrRVlOa","[{'text': 'chico', 'indices': [172, 178]}]"
carterBFC,Burnley FC.. 🇬🇪 $ocean and $ewt 🚀🚀 😎,"England, United Kingdom",378,255,5027,2011-10-13 18:05:40,2020-07-07 17:13:52,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
dotsredpill,Dots - Redpiller Crypto,,7,1,1,2020-05-29 17:42:14,2020-07-07 17:12:24,0,"@CoinMarketCap @cz_binance @binance 
When are we going to see $EWT @energywebx  being finally officially listed? Waiting for a miracle... CZ - be the hero, we know you are!🤠😎",[]
Mooon8816,#crypto enthusiast #bad ass trader 😎 #Bitcoin #LINK #XTZ #BTC #ETH  #LCX #COTI #EWT  #OCEAN #RUNE #QNT #MIXT #followback #BinanceTurns3,,1436,732,1302,2020-02-08 04:55:49,2020-07-07 17:07:54,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
RoyalNavySNY,"So I said to this bird, who had a face like a turd, and a wooden leg............ OI SHITFACE, HOP IT!!",plymouth england,909,250,2189,2012-08-22 20:38:16,2020-07-07 17:07:08,0,@kucoincom @binance @cz_binance @coinbase @krakenfx what are you guys waiting for? And when will the supply be updated on @CoinMarketCap please?? #bitcoin #cryptocurrency $ewt https://t.co/jBcm8kwjNk,"[{'text': 'bitcoin', 'indices': [146, 154]}, {'text': 'cryptocurrency', 'indices': [155, 170]}]"
DScamron,"My old account got blocked 🤷🏻‍♂️
Eliott Waves Master
$Sats billionaire
shitcoins rekt but soon moon
$BTC $XDC $RUNE $HTR","Montréal, Québec",306,369,4294,2019-11-24 14:25:51,2020-07-07 17:04:57,1,"$HTR

Accumulating 🔥💎✅

Ever held a x100?  Hold my beer

$BTC $ETH $QNT $RUNE $EWT $XDCE $LINK $OCEAN $TOMO https://t.co/6WB6H7HFxc https://t.co/eWss53PMrC",[]
coinballers,Distributed ledger technology will lead the 4th Industrial Revolution.  Choose your investments wisely for financial freedom 😉,"London, England",705,663,3167,2018-06-21 08:24:14,2020-07-07 17:03:47,1,"$HTR

Accumulating 🔥💎✅

Ever held a x100?  Hold my beer

$BTC $ETH $QNT $RUNE $EWT $XDCE $LINK $OCEAN $TOMO https://t.co/6WB6H7HFxc https://t.co/eWss53PMrC",[]
pokeem0n,"chainlink, ethereum & bitcoin","Queens, NY",396,397,36198,2011-07-12 21:48:49,2020-07-07 16:54:09,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
pokeem0n,"chainlink, ethereum & bitcoin","Queens, NY",396,397,36198,2011-07-12 21:48:49,2020-07-07 16:52:30,0,Im convinced $EWT is pegged to $LINK https://t.co/WjVAPn2VT4,[]
bespokeinvest,Bespoke Investment Group - Financial Markets Research.  Learn more here: https://t.co/PePzf8uEHi,"Harrison, New York",712,96349,35281,2009-04-03 14:22:40,2020-07-07 16:50:21,0,"From our Trend Analyzer, Chinese equity market ETFs are the most overbought of any country right now.  Hong Kong $EWH, Taiwan $EWT and India $PIN are next up.  https://t.co/e8LECQTizl  $FXI $MCHI $GXC https://t.co/SvVLOnEGaJ",[]
Bullrun_Gravano,"Investor | Margin Trader | $EWT | $DMG Underboss | 

Join us: https://t.co/pZqPQojAiG",,105,3367,8768,2018-05-23 19:14:21,2020-07-07 16:38:42,0,"When I give you a list of my favorite alts/ projects I've invested in, there's no need to tell me "" you forgot XXX project"".

Really, I didn't forget. I just didn't like it enough to buy it. 

$DMG $ORBYT $OCEAN $EWT $ZIL $LINK $CHR $TOMO $THETA",[]
Omkaar108,,,40,25,36,2011-08-15 17:55:11,2020-07-07 16:33:08,0,"#BPCL #BharatPetroleum #EW #EWT #Elliottwave #Waves 
#Nifty #TradingView @in_tradingview 

Safe entry above 397.5 with swing low as SL for target around 446.7 https://t.co/ABYtFkqPDm","[{'text': 'BPCL', 'indices': [0, 5]}, {'text': 'BharatPetroleum', 'indices': [6, 22]}, {'text': 'EW', 'indices': [23, 26]}, {'text': 'EWT', 'indices': [27, 31]}, {'text': 'Elliottwave', 'indices': [32, 44]}, {'text': 'Waves', 'indices': [45, 51]}, {'text': 'Nifty', 'indices': [53, 59]}, {'text': 'TradingView', 'indices': [60, 72]}]"
maximizereturns,,,40,41,545,2020-04-29 06:09:28,2020-07-07 16:32:38,0,@Buzz_Llghtyear @sassal0x @remindmetweets Why did $EWT integrate $LINK and not NEST if it’s so great?,[]
DDKeenan88,"CPA, CA with a passion for investing and mixed martial arts. Zen in life, Zen in investing. Long on disruptors. Tweets are my opinion only.",,999,176,1614,2011-01-07 04:20:51,2020-07-07 16:30:15,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
cryptonomicz,,,537,35,81,2013-01-25 03:07:55,2020-07-07 16:28:45,0,@moonshilla @CoinMarketCap $QNT $EWT $TOMO to the top 10,[]
rektzero,"I tweet about cool stuff, mostly #cryptocurrency and #space. Automatic doors make me feel like a Jedi. #BTC #CRO",Twitter ,396,760,16842,2009-12-30 12:21:10,2020-07-07 16:20:59,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
CryptoPlanetoid,,Earth,556,181,1706,2017-10-07 04:32:50,2020-07-07 16:19:57,0,"$EWT Smart money is buying Energy Web Token

https://t.co/uFISj4OhK0",[]
CryptoPlanetoid,,Earth,556,181,1706,2017-10-07 04:32:50,2020-07-07 16:19:24,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
MWAP80,"Soldier of Fortune

I love it when a plan comes together",LA Underground,438,161,1328,2019-12-15 13:35:36,2020-07-07 16:18:44,9,"#UJO Union Jack Oil

10 day moving average exceeded just prior to a news rich period starting.

I think we'll see 0.24p by the bell on Friday.

#WestNewton #WNB1 #WNA2 #EWT #Oil #Gas #Wressle #Biscathorpe #NorthKelsey #Fiskerton #oilandgas #crudeoil https://t.co/E60vfTtfNS","[{'text': 'UJO', 'indices': [15, 19]}]"
granthawkridge,🇦🇺 living in 🇷🇺... looking at charts.. trying to write a blog!,"Moscow, Russia",249,306,853,2018-05-22 15:40:11,2020-07-07 16:18:12,0,Huge breakout to ATHs for $EWT... tho I would like to see a confirmation with a close above the highlighted level in relative to $SPY chart https://t.co/XRnae1tOXD,[]
keefmode_7,Proud Bruin Alumnus California livin☀️,,263,260,1199,2011-08-03 04:58:32,2020-07-07 16:16:56,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
lizteve,,,68,25,737,2013-11-10 17:07:02,2020-07-07 16:10:36,0,@blockfyre @energywebx Welldone expressive report .  Note; $EWT Listed on 2 exchanges( liquid &amp; bitmart),[]
coinballers,Distributed ledger technology will lead the 4th Industrial Revolution.  Choose your investments wisely for financial freedom 😉,"London, England",705,663,3167,2018-06-21 08:24:14,2020-07-07 16:05:51,0,$EWT Is 🔥 https://t.co/KdzLGxQwWt,[]
emmess21,"✌️ in the Middle East, crypto is for the kids! 0x47ABdd5Fb41388F274b5De385E89164b28228a00 general crypto education https://t.co/bdTcbcP3s6",Wherever I wake up,570,595,8497,2018-05-24 15:41:58,2020-07-07 16:05:17,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
_Lout_,Full market cycle survivor | $BTC & #Altcoin Enthusiast,Earth,394,227,1191,2017-08-28 14:48:12,2020-07-07 15:51:04,0,"@moonshilla @CoinMarketCap @energywebx
 $EWT will be a top 5 coin for sure before the bull run peak 👀",[]
tarik2101,"Crypto Enthusiast #link #ubt , husband and father",,1317,143,699,2016-09-06 01:03:34,2020-07-07 15:37:51,0,"It is a war on gas!
$ewt $whks $graf $shll https://t.co/IUdu5HZkqb",[]
ugly51,$EWT /  the Eth of Energy ⚡️⚡️,,336,316,870,2019-05-10 17:47:52,2020-07-07 15:37:49,5,"You will have heard a lot about Digital Identities (DIDs) when people talk about Energy Web ... so what’s it all about? 🔥

These are the backbone that is going to 100x this coin.... this is Vodafone ❤️

$EWT / the Eth of Energy ⚡️⚡️⚡️ https://t.co/VA8Q3WKnE4",[]
RoyalNavySNY,"So I said to this bird, who had a face like a turd, and a wooden leg............ OI SHITFACE, HOP IT!!",plymouth england,909,250,2189,2012-08-22 20:38:16,2020-07-07 15:37:49,0,If this doesn’t get your interest in #cryptocurrencies nothing will! $ewt is the future @energywebx https://t.co/jBcm8kwjNk,"[{'text': 'cryptocurrencies', 'indices': [37, 54]}]"
ugly51,$EWT /  the Eth of Energy ⚡️⚡️,,336,316,870,2019-05-10 17:47:52,2020-07-07 15:35:38,3,"$HTR

See you at $5 homegirls.  They gonna write books about this one 😉

No FOMO #DYOR 

$QNT $RUNE $ETH $EWT $XDCE $BTC $XRP $XLM $LINK $TOMO https://t.co/gW5k7I5xps","[{'text': 'DYOR', 'indices': [98, 103]}]"
rishantster,"SAP Developer, Dreamer, Die Hard Crypto and Blockchain Enthusiast. Join me 
https://t.co/bH6PD1oUfQ","Bengaluru South, India",133,73,147,2009-08-06 12:02:45,2020-07-07 15:33:07,4,"$EWT
Do I need to say more? 
@CryptooAdy @open4profit @sumitkapoor16 @cryptokanoon @CryptoPointHi @NischalShetty @gauravdahake @cz_binance @CoinMarketCap @Tesla @elonmusk @officialmcafee @Brad_Laurie @ja_morris @energywebx 
$btc $eth $trx $bnb $xrp $link $dot https://t.co/axJasCTWqd",[]
crypto_doctor,"Paediatrician, member of RCPCH & AAP, One world One People, millennials",,349,61,1110,2009-06-17 09:00:42,2020-07-07 15:33:03,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
RoyalNavySNY,"So I said to this bird, who had a face like a turd, and a wooden leg............ OI SHITFACE, HOP IT!!",plymouth england,909,250,2189,2012-08-22 20:38:16,2020-07-07 15:29:34,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
JohnnyBlank,Futura crypto creative  turtle playing the long game.,Global,885,130,272,2013-01-15 14:30:50,2020-07-07 15:27:44,0,"So many incredible crypto projects at the moment. If you don’t have some of the following bags I strongly suggest you DYOR:

$qnt
$kai
$rsr
$link
$dmg
$ampl
$noia
$vidt
$vra
$frm
$ewt",[]
ZeroSomeGame,Crypto and Shitposting mostly.,Parts Unknown,444,222,4094,2018-10-11 19:53:50,2020-07-07 15:27:21,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
careless2crows,,,1038,452,5221,2011-09-27 02:48:57,2020-07-07 15:25:27,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
LPantifriz,Drum. Piano. Bass. Biology.,Asgard,226,470,3519,2014-03-26 09:08:11,2020-07-07 15:23:39,44,"#Unibright Update 😎

 - Freequity &amp; #DeFi - new demo soon

- IoT with @Fraunhofer_IPK 

- Transthereum explorer release this week

- New template soon for ""Baseline-as-a-Service"" @baselineproto 

https://t.co/iImaaJ5Wyt

$ETH $DMG $EWT $DOT $UBT $QNT $KNC $BNT $BNB $IDEX $LINK","[{'text': 'Unibright', 'indices': [16, 26]}, {'text': 'DeFi', 'indices': [56, 61]}]"
Bullrun_Gravano,"Investor | Margin Trader | $EWT | $DMG Underboss | 

Join us: https://t.co/pZqPQojAiG",,105,3367,8768,2018-05-23 19:14:21,2020-07-07 15:23:29,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
FullMetalCrypto,"Doctor Crypto

#BTC #ETH #Link","Smiljan, Croatia ",889,141,3693,2018-05-01 12:32:48,2020-07-07 15:22:36,0,"Buying $Eth under $250 is like buying Ethereum under $100 in early 2017, if you guys thought ICO was huge, #Defi is on another level and it's only getting started. $2.02  Billion USD Locked $btc $eth #link $ocean $ewt $akro Don't sell your shitcoins. https://t.co/t2hnWhRWgU","[{'text': 'Defi', 'indices': [107, 112]}, {'text': 'link', 'indices': [200, 205]}]"
alexsmithTDC,Founder and CEO of https://t.co/fRCBky4d5p / Twitter: @DailyChainNews,"London, England",1033,12961,22356,2018-01-14 14:17:51,2020-07-07 15:21:33,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
DScamron,"My old account got blocked 🤷🏻‍♂️
Eliott Waves Master
$Sats billionaire
shitcoins rekt but soon moon
$BTC $XDC $RUNE $HTR","Montréal, Québec",306,369,4294,2019-11-24 14:25:51,2020-07-07 15:15:51,3,"$HTR

See you at $5 homegirls.  They gonna write books about this one 😉

No FOMO #DYOR 

$QNT $RUNE $ETH $EWT $XDCE $BTC $XRP $XLM $LINK $TOMO https://t.co/gW5k7I5xps","[{'text': 'DYOR', 'indices': [98, 103]}]"
_Lout_,Full market cycle survivor | $BTC & #Altcoin Enthusiast,Earth,394,227,1191,2017-08-28 14:48:12,2020-07-07 15:13:00,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
GabrielDiLemos,,,479,79,2043,2013-11-19 08:45:38,2020-07-07 15:10:37,3,"$HTR

See you at $5 homegirls.  They gonna write books about this one 😉

No FOMO #DYOR 

$QNT $RUNE $ETH $EWT $XDCE $BTC $XRP $XLM $LINK $TOMO https://t.co/gW5k7I5xps","[{'text': 'DYOR', 'indices': [98, 103]}]"
crypto_madboy,,,84,148,1282,2010-07-11 16:41:10,2020-07-07 15:09:19,44,"#Unibright Update 😎

 - Freequity &amp; #DeFi - new demo soon

- IoT with @Fraunhofer_IPK 

- Transthereum explorer release this week

- New template soon for ""Baseline-as-a-Service"" @baselineproto 

https://t.co/iImaaJ5Wyt

$ETH $DMG $EWT $DOT $UBT $QNT $KNC $BNT $BNB $IDEX $LINK","[{'text': 'Unibright', 'indices': [16, 26]}, {'text': 'DeFi', 'indices': [56, 61]}]"
coinballers,Distributed ledger technology will lead the 4th Industrial Revolution.  Choose your investments wisely for financial freedom 😉,"London, England",705,663,3167,2018-06-21 08:24:14,2020-07-07 15:08:40,3,"$HTR

See you at $5 homegirls.  They gonna write books about this one 😉

No FOMO #DYOR 

$QNT $RUNE $ETH $EWT $XDCE $BTC $XRP $XLM $LINK $TOMO https://t.co/gW5k7I5xps","[{'text': 'DYOR', 'indices': [81, 86]}]"
paulemmanuelng,Head of Social Media @dailychainnews | @aergo_io ambassador | stack free sats 👉 @capt_bitcoin,Worldwide,1567,1029,4193,2016-08-29 19:39:02,2020-07-07 15:06:27,53,"We released our new research report on $EWT 🔥

@energywebx is a public, open-source stack of technologies for connecting customers, assets, and existing energy-sector IT and OT systems with energy markets and programs.

Check it out: https://t.co/inWg6UtD1H",[]
