username,acctdesc,location,following,followers,totalTweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
TelcoinDaily,Shares the price and relevant information about #Telcoin every day #TEL | $TEL | #FinancialInclusion | #Fintech | #Blockchain | #Crypto #SendMoneySmarter,Server,234,552,1844,2019-01-15 09:52:17,2020-07-08 10:00:05,1,"Sats: 0.00000002 BTC

24h change: (-6.88%)

USD: $0.000170
MarketCap: (868.75304661 BTC - 33,491 ETH)
Volume: $118,932 USD
Circulating Supply: 47,245,810,799 TEL

$TEL #TEL #Telcoin @Telcoin_team #SendMoneySmarter #FinTech #FinancialInclusion","[{'text': 'TEL', 'indices': [168, 172]}, {'text': 'Telcoin', 'indices': [173, 181]}, {'text': 'SendMoneySmarter', 'indices': [196, 213]}, {'text': 'FinTech', 'indices': [214, 222]}, {'text': 'FinancialInclusion', 'indices': [223, 242]}]"
MurcaryBTC,Join Binance: https://t.co/TuAtVmGgYa #Bnb,Mars,549,969,8614,2018-06-23 17:14:05,2020-07-08 09:40:22,0,"$TEL can move back ? testing our patience still holding ✌️

$arpa $icx $phb $vra $dext $kcs https://t.co/wC950O95BB",[]
murmelt1er,😎 #tron #trx #igg #tel #apl #hot,Schweiz,241,146,4518,2018-03-31 11:31:05,2020-07-08 09:04:09,2,"Talking about the #Telcoin fundamentals...

$TEL has everything set to go live in the Philippines; cash in/out, licenses, 7Eleven deal etc.

Next in line are India &amp; Pakistan from this top10🔥👇

#remittances #FocusIsKey

@invest_in_hd https://t.co/jhtC1HutlA","[{'text': 'Telcoin', 'indices': [30, 38]}]"
ridik333,Хороший человек! =),Russia,82,4,33,2020-05-11 16:01:37,2020-07-08 08:44:55,0,"@TraderSmokey (~ $115) free of charge. If you 10 ETH, the bonus will be 4000 BAT coins ($1200) $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic",[]
ridik333,Хороший человек! =),Russia,82,4,33,2020-05-11 16:01:37,2020-07-08 08:43:55,0,"@TraderSmokey @Airdrop_BAT good news! For each Ethereum coin stored in your wallet, you can receive 400 Basic Attention Token (BAT) coins ( $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic )",[]
Leilaivanova9,мама,,8,1,106,2020-04-20 11:03:31,2020-07-08 08:05:19,0,@VentureCoinist @stoolpresidente Ethereum coin users will now be able to receive free bonuses in Basic Attention Token (BAT) tokens to @Airdrop_BAT their coins. ( $OAX $CNX $XRP $TEL $UPP $LINK $MOD $OCP ),[]
66DbV6PnaG4zhJu,,,1,1,376,2020-04-01 11:07:53,2020-07-08 08:04:01,0,@cryptocom Can everyone register for Airdrop Ethereum and BAT @BAT_Airdrop? I advise ETH and BAT owners not to miss the earning opportunity.) $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic,[]
LPentinio,Aspiring Swing Trader,"Dubai, United Arab Emirates",38,3,5,2014-08-12 08:01:12,2020-07-08 07:59:56,6,$TEL PLDT Inc. New 52-Week High,[]
BamaBronco,Trying to stay ethical and spread the WORD OF LOVE and the opportunities of blockchain and cryptocurrency. $NANO and $TEL,"SEastern, USA",71,120,1843,2017-06-26 02:44:56,2020-07-08 07:57:21,0,@bopinion $Tel for a free market,[]
kareem5017,,,1,1,67,2020-07-08 00:02:57,2020-07-08 07:46:51,0,@cryptocom Ethereum coin users will now be able to receive free bonuses in Basic Attention Token (BAT) tokens to @Airdrop_BAT their coins. ( $OAX $CNX $XRP $TEL $UPP $LINK $MOD $OCP ),[]
LegacyCoinss,I didn't go to Harvard but the people that work for me did.,,48,683,1789,2017-06-24 12:45:25,2020-07-08 07:46:20,0,"HUGE for $COTI 🚀🚀🚀
Only sitting around 15M Marketcap. #DYOR

$enj $link $poly $chr $hive $etc $neo $lto $bitc $vra $wrx $theta $vidt $ren $tel $coti $dag $chr $rsr $zrx $sntvt $chz  $xrp $eth $ada $trx $xvg $snt $bnb $zil $btc https://t.co/882tc7ZPPS","[{'text': 'DYOR', 'indices': [54, 59]}]"
kingb4a,Crypto trader  (no financial advice),"Amstelveen, Nederland",285,373,570,2019-02-25 18:34:06,2020-07-08 07:43:46,0,"Buying heavy $ETH here. Could pass 300 usd within a few week. Big undervalued coin. ETH 2.0 comming soon!
$enj $link $poly $chr $hive $etc $neo $lto $bitc $vra $wrx $theta $vidt $ren $tel $coti $dag $chr $rsr $zrx $sntvt $chz  $xrp $eth $ada $trx $xvg $snt $bnb $zil $btc",[]
Micail33000608,Спорт моё любимое дело,,5,0,33,2020-06-15 04:27:39,2020-07-08 07:32:53,0,@cRypTo_ZIL @cz_binance @binance Can everyone register for Airdrop Ethereum and BAT @BAT_Airdrop? I advise ETH and BAT owners not to miss the earning opportunity.) $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic,[]
josepietro201,,,247,26,296,2014-11-12 02:49:32,2020-07-08 07:24:10,6,$TEL PLDT Inc. New 52-Week High,[]
thedeviltrad_er,PH stocks,Quezon City 🇵🇭,40,77,2361,2016-10-10 01:29:14,2020-07-08 07:16:37,6,$TEL PLDT Inc. New 52-Week High,[]
sanjivbahari,,"London, England",0,2,6,2020-06-27 14:26:27,2020-07-08 07:05:39,1,"@DiaryofaMadeMan you’re so lucky you sold Telcoin so early! What a 💩 show it is turned into. Dont see any reason to be positive, wish i could break even. #telfam $tel","[{'text': 'telfam', 'indices': [154, 161]}]"
cherak17,Позитивный,,34,1,314,2020-03-27 09:54:29,2020-07-08 06:53:44,0,"@Eljaboom Ethereum and Basic Attention Token (BAT) coin holders. If you want to multiply your coins, visit airdrop @BAT_Airdrop $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic",[]
kingb4a,Crypto trader  (no financial advice),"Amstelveen, Nederland",285,373,570,2019-02-25 18:34:06,2020-07-08 06:36:05,0,"Sorry not mutch updates last days! Waiting on $IOST huge stack is finaly moving! Going to be like $VET
$enj $link $poly $chr $hive $etc $neo $lto $bitc $vra $wrx $theta $vidt $ren $tel $coti $dag $chr $rsr $zrx $sntvt $chz  $xrp $eth $ada $trx $xvg $snt $bnb $zil $btc",[]
cherak17,Позитивный,,34,1,314,2020-03-27 09:54:29,2020-07-08 06:33:31,0,@stephanlivera @DanielAndrewsMP Ethereum coin users will now be able to receive free bonuses in Basic Attention Token (BAT) tokens to @Airdrop_BAT their coins. ( $OAX $CNX $XRP $TEL $UPP $LINK $MOD $OCP ),[]
GRCnEc5lRINOspi,Я работаю фитнес тренером в Москве! Моя работа мне очень нравится!,,15,0,159,2020-06-21 07:54:53,2020-07-08 06:31:44,0,"@cryptocom Ethereum and Basic Attention Token (BAT) coin holders. If you want to multiply your coins, visit airdrop @BAT_Airdrop $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic",[]
BHARATH90849583,"Son - Husband - Father - Learner - Designer - Techie - Interested in Art, Culture, Travel.. Interested in learning new things and read news...Love my family :)",Bangalore,430,71,1975,2017-08-06 15:43:44,2020-07-08 06:28:10,0,@Del_Ryp @vleeskroket @paddystash $tel exit scam....some idiots still shilling,[]
BHARATH90849583,"Son - Husband - Father - Learner - Designer - Techie - Interested in Art, Culture, Travel.. Interested in learning new things and read news...Love my family :)",Bangalore,430,71,1975,2017-08-06 15:43:44,2020-07-08 06:27:25,0,@Del_Ryp @CryptoZealot1 @microman2020 @crypto_jdc @Bitcoin143 $tel exit scam,[]
shawnyao,"Saying what you're thinking. Tweets are my own, RT's are just things that pique my interest.","Manila, Philippines",627,11572,42029,2009-04-25 06:40:05,2020-07-08 06:20:08,6,$TEL PLDT Inc. New 52-Week High,[]
wealthsec,"Wealth Securities Inc., Member of the Philippine Stock Exchange","15/F PSE Tower, 5th Ave. cor. 28th St., BGC, Taguig City, Philippines",864,11194,15030,2013-07-01 14:08:31,2020-07-08 06:17:27,6,$TEL PLDT Inc. New 52-Week High,[]
Nasdaqinvesting,Stock Market News #stockstobuy #Invest #Investing #Investor #stocks #nasdaq #NYSE #pennystocks #potstocks #daytrader #daytrading #news #smallcap #OTC #cnbc 💰💰,,95,142,115,2019-02-12 02:27:35,2020-07-08 05:50:55,0,"Workhorse ( $WKHS ) Stock Soars After the Electric-Vehicle Maker Gets a $70 Million Investment

$NIO $TSLA $GPVRF $SOLO $NKLA $FUV $MVIS $EXROF $BYDDF $GPVRF $SOLO $IDEX $MAHMY $PAG $VWAGY $PLOW $ETN $APTV $ABB $TTM $KNDI $KARS $APH $TEL $MGA $BWA $DLPH $F
https://t.co/CUp994XgvW",[]
vleeskroket,And stop @TimmermansEU with his Green BS,,227,288,22042,2011-07-27 05:49:15,2020-07-08 05:40:16,0,"$TEL #Telcoin #TEL

I said US160/million and I'll think it over. 
Almost there. https://t.co/VdIP1ndMbU","[{'text': 'Telcoin', 'indices': [5, 13]}, {'text': 'TEL', 'indices': [14, 18]}]"
Nasdaqinvesting,Stock Market News #stockstobuy #Invest #Investing #Investor #stocks #nasdaq #NYSE #pennystocks #potstocks #daytrader #daytrading #news #smallcap #OTC #cnbc 💰💰,,95,142,115,2019-02-12 02:27:35,2020-07-08 05:20:13,0,"Nio's ( $NIO ) stock rockets toward a near 2-year high after upbeat report on June sales. 🚘

$TSLA $GPVRF $SOLO $NKLA $FUV $MVIS $EXROF $WKHS $BYDDF $GPVRF $SOLO $IDEX $MAHMY $PAG $VWAGY $PLOW $ETN $ABB $VLEEY $TTM $KNDI $KARS $APH $TEL $MGA $BWA $DLPH $F
https://t.co/ngyxOQim6x",[]
Ivan25789394,,,1,0,30,2020-06-24 11:05:39,2020-07-08 05:16:19,0,@TrendSpider @BAT_Airdrop and now the free distribution of Basic Attention Token (BAT) coins began:) Suddenly and very pleasant! $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic,[]
Pizza_Trader,"I'm a christian, husband & a father. A stock trader who can’t see the future & neither can you. Anybody who says otherwise is probably trying to sell something.",,629,2438,10382,2009-05-03 14:11:10,2020-07-08 04:35:00,2,"$TEL, another 52 week high!",[]
jremyco,20% FA - 80% TA 📈💰,,186,195,4385,2009-04-11 08:48:25,2020-07-08 04:24:54,0,$TEL 52wk high,[]
gohard1313,FOREX and  online Digital Currency Trader .,"Cairns, Queensland",1873,537,4393,2017-06-14 02:56:42,2020-07-08 04:02:28,2,Telcoin $tel has something very interesting happening. I’m sure of it. All this fud and silence is deafening. This will turn out to be a massive pump to the celestial realms.,[]
cryptoexp32562B,For CRYPTO SIGNALS: https://t.co/VOko3Gq52d and For FOREX SIGNALS: https://t.co/ReyJxe5rm8,,2,1,62,2020-06-13 05:10:57,2020-07-08 03:45:52,0,"400%+ Profit from Last Month's Calls🚀🔥

Free crypto channel, Join https://t.co/tV6taRwIqJ

$EMC $CNX $LINK $SUB $VIA $TRUE $TEL $EDG #cryptocurrency $BTS $KICK $BTC $SNM $UPP $BANCA $XRP $MOD #bitcoin $PIVX 71430 https://t.co/cA8CMJdvVQ","[{'text': 'cryptocurrency', 'indices': [133, 148]}, {'text': 'bitcoin', 'indices': [192, 200]}]"
DouglaPinson,quierete,,38,2,66,2020-02-25 01:51:22,2020-07-08 01:55:39,0,"@TrendSpider (~ $115) free of charge. If you 10 ETH, the bonus will be 4000 BAT coins ($1200) $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic",[]
kareem5017,,,1,1,67,2020-07-08 00:02:57,2020-07-08 01:37:30,0,"@TheCryptoDog Airdrop BAT is the best of the best! For each ETH coin you hold in your wallet, you get 400 BAT (115 USD) for free @Airdrop_BAT 🍓 $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic",[]
gohard1313,FOREX and  online Digital Currency Trader .,"Cairns, Queensland",1873,537,4393,2017-06-14 02:56:42,2020-07-08 01:17:47,1,"Damn this guy must be hurting.
1. He called me an idiot/blocked me

2. He said everything will fail but $tel because #telcoin doesn't react to #Bitcoin like the other $alts...

3. Once had 212 $btc now has 76 and a BILLION TELCOIN. I'd hate to be him right now. 

4. I love $vet https://t.co/OUfKzDS8iB",[]
TheCoinKing1980,I love cryptos! Subscribe and Like my YouTube channel dedicated to cryptos and other fun stuff https://t.co/dQegxCPnfo,"Atlanta, GA",300,162,2187,2019-06-02 22:45:15,2020-07-08 00:05:29,0,"The Coin King have addressed the issue about @telcoin_team ..come out Telcoin founders...speak to your people ..oh yeah @zilliqa is King 😁
#bitcoins #Zilliqa
#telcoin #ethereum #xrp

https://t.co/CW4nFxIYl9","[{'text': 'bitcoins', 'indices': [139, 148]}, {'text': 'Zilliqa', 'indices': [149, 157]}, {'text': 'telcoin', 'indices': [158, 166]}, {'text': 'ethereum', 'indices': [167, 176]}, {'text': 'xrp', 'indices': [177, 181]}]"
polis30910954,,,0,1,23,2020-07-06 22:55:01,2020-07-07 23:41:36,0,@ThinkingCrypto1 Can everyone register for Airdrop Ethereum and BAT @BAT_Airdrop? I advise ETH and BAT owners not to miss the earning opportunity.) $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic,[]
Oneminuterunner,"Founder ACIM Services, Chemical Engineer, Ultramarathoner, Stock Market Trader (PSE)","Davao City, Philippines",667,222,183,2012-01-24 10:43:49,2020-07-07 23:20:46,0,"#PSEI Trend of gainers &amp; losers. Where r we headed now?
For more, visit us at ACIM: https://t.co/4gCDKNPx5Y

$MEG, $PGOLD, $AC, $RLC, $MPI, $BLOOM, $URC, $MER, $SM, $DMC, $AP, $TEL, $SECB, $ICT, $AEV, $ALI, $JGS, $GLO, $MBT, $LTG, $JFC, $SMC, $BDO, $GTCAP, $FGEN, $BPI, $SMPH++ https://t.co/YbZgEsZiUv","[{'text': 'PSEI', 'indices': [0, 5]}]"
JohnnyCrypto3,Crypto Enthusiast | SAG-AFTRA - Stuntman |  Photographer | Audiophile |,Atlanta/Los Angeles,2493,943,3949,2017-12-18 02:40:18,2020-07-07 23:15:25,0,Next up $Tel. #Telcoin will see 20 sats again. Just be patient. But I’m hoping for a move past ATH,"[{'text': 'Telcoin', 'indices': [14, 22]}]"
cryptobullll,"Financial advisor & accountant | Entrepeneur | B2B | Investor | Too many cash, not enough #bitcoin",Netherlands,192,138,989,2013-10-15 09:27:13,2020-07-07 23:09:53,0,My only disappointing coins are $kcs and $tel right now,[]
cryptoexp38560D,For CRYPTO SIGNALS: https://t.co/VOko3Gq52d and For FOREX SIGNALS: https://t.co/ReyJxe5rm8,,2,22,394,2020-02-24 09:22:53,2020-07-07 22:56:14,0,"$LINK TP1 hit 17% Profit so far 🔥👌🏻

Free crypto channel, Join https://t.co/S1bLj5n2YQ

$ETH $CND #ethereum $UPP $BTC $DAX $TEL $MOD $VIA $OCN $CNX $SNM $BANCA #bitcoin #CRYPTO $TNB $ELF $KICK $ETHOS 29843 https://t.co/CBGzochDXK","[{'text': 'ethereum', 'indices': [98, 107]}, {'text': 'bitcoin', 'indices': [160, 168]}, {'text': 'CRYPTO', 'indices': [169, 176]}]"
Del_Ryp,"Wheeler-Dealer in the cryptocurrency markets. | He who dares wins, he who hesitates don’t. | Demoillionaire | Hexillionaire | Telillionaire |",,582,600,20404,2016-09-22 21:32:46,2020-07-07 22:32:37,0,@CryptoZealot1 @microman2020 @crypto_jdc @Bitcoin143 Let me $TEL you this is last chance for everyone to accumulate . No brainer #TEL 🚀🌒,"[{'text': 'TEL', 'indices': [129, 133]}]"
Del_Ryp,"Wheeler-Dealer in the cryptocurrency markets. | He who dares wins, he who hesitates don’t. | Demoillionaire | Hexillionaire | Telillionaire |",,582,600,20404,2016-09-22 21:32:46,2020-07-07 22:31:45,3,"Well, someone just market bought about 50,000,000 on 1 buy.. Biggest single buy we've seen in weeks.. It also cleared out all resistance back to 2.10++  Solid! Mabe thats a sign of whats to come?  $TEL",[]
Del_Ryp,"Wheeler-Dealer in the cryptocurrency markets. | He who dares wins, he who hesitates don’t. | Demoillionaire | Hexillionaire | Telillionaire |",,582,600,20404,2016-09-22 21:32:46,2020-07-07 22:31:01,9,"$tel #telcoin

Just picked up another bag under 2 sats. 

Let hope this dip is the shakeout, getting rid of all the crybabies. 

They just put a successful tech entrepreneur in charge of the company at near beta release, and people losing their fucking minds. Keep sellin 😎","[{'text': 'telcoin', 'indices': [24, 32]}]"
Del_Ryp,"Wheeler-Dealer in the cryptocurrency markets. | He who dares wins, he who hesitates don’t. | Demoillionaire | Hexillionaire | Telillionaire |",,582,600,20404,2016-09-22 21:32:46,2020-07-07 22:27:57,0,@vleeskroket @paddystash joint statement coming soon. Nothing to worry about 😁 buy the bottom = no brainer $TEL 🌒🚀 #easyprinting,"[{'text': 'easyprinting', 'indices': [115, 128]}]"
Del_Ryp,"Wheeler-Dealer in the cryptocurrency markets. | He who dares wins, he who hesitates don’t. | Demoillionaire | Hexillionaire | Telillionaire |",,582,600,20404,2016-09-22 21:32:46,2020-07-07 22:27:15,1,@paddystash I am mega bullish on $tel now.,[]
paddystash,Crypto enthusiast | Lion Tamer | Memory Surgeon | All posts are my opinion and not investment advice | Link to my telegram https://t.co/UGzaok4vwF,"East Coast, USA",1482,14382,26082,2017-04-06 18:45:02,2020-07-07 21:24:10,0,"@Bitcoin143 @TheCoinKing1980 @telcoin_team Hard to be optimistic about the project anymore.. Even the biggest piece of shit projects have been moving yet $TEL is still dropping..  We were told months ago the beta would take weeks. Endless missed deadlines, team cant accomplish a single task.. idk what to think anymore man",[]
Fe3LCSzJj5BcXbs,,,6,2,116,2020-06-21 14:20:03,2020-07-07 21:14:34,0,@cryptorecruitr Can everyone register for Airdrop Ethereum and BAT @BAT_Airdrop? I advise ETH and BAT owners not to miss the earning opportunity.) $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic,[]
Fe3LCSzJj5BcXbs,,,6,2,116,2020-06-21 14:20:03,2020-07-07 21:14:26,0,@FirstSquawk @TheCryptoDog @BAT_Airdrop and now the free distribution of Basic Attention Token (BAT) coins began:) Suddenly and very pleasant! $vidt $vra $tel $coti $dag $rsr $chz $xrp $eth $ada $trx $lit $lto $olt $link $poly $neo $ogn $eos $hbar $chr $soul $fet $btc $matic,[]
occy55284,Crypto trading=  $BTC $DAG $TOMO $CRO $COTI 💰🚀 Drones🚁 Watford FC 🐝🐝🐝,"South East, England",698,336,1836,2011-11-29 16:00:40,2020-07-07 21:08:19,0,"I $TEL you now...this wait is testing my patience...So much capital  sitting in this one while other coins are taking off.
This better be worth the wait!....Time will $tel.. https://t.co/ZmJHod9lGt",[]
ridik333,Хороший человек! =),Russia,82,4,33,2020-05-11 16:01:37,2020-07-07 20:24:11,0,@scottmelker Ethereum coin users will now be able to receive free bonuses in Basic Attention Token (BAT) tokens to @Airdrop_BAT their coins. ( $OAX $CNX $XRP $TEL $UPP $LINK $MOD $OCP ),[]
cryptoexp70924G,For CRYPTO SIGNALS: https://t.co/VOko3Gq52d and For FOREX SIGNALS: https://t.co/ReyJxe5rm8,,2,79,687,2019-06-08 13:07:57,2020-07-07 20:20:40,0,"$ICX All targets Hit! 15% Profit 🚀🔥

For 10x gains, join https://t.co/iGMJl8VS1u

$KICK $ELF #CRYPTO #bitcoin $ETH $VIA $OCN $CNX #ethereum $BTC $UPP $BANCA $DATA $SNM $TRUE $EDR $POE $TEL $MOD 82546 https://t.co/fN0MSU8MGX","[{'text': 'CRYPTO', 'indices': [93, 100]}, {'text': 'bitcoin', 'indices': [101, 109]}, {'text': 'ethereum', 'indices': [130, 139]}]"
